序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
108,200045,深纺织B,归属于上市公司股东的净利润,"预计2024年1-9月归属于上市公司股东的净利润盈利:6,800万元至8,800万元,同比上年增长:2.13%至32.17%。",78000000.0,17.15,"报告期内,公司持续聚焦偏光片主业,通过积极争取优质订单、优化产品结构、提升生产工艺、加强质量控制、保障生产要素供应稳定等举措,推动公司业绩稳步增长。",略增,66580000.0,2024-10-16
109,003003,天元股份,每股收益,预计2024年1-9月每股收益盈利:0.245元至0.33元。,0.2875,,"报告期内,公司归属于上市公司股东的净利润同比上升的主要原因:公司纸类原材料采购成本较上年同比有所下降,公司通过进一步完善内部管理、收入结构,以及优化产品工艺的改进和原材料自产比例的提高等措施,从而导致公司毛利率及净利润有所提高。",预增,0.172,2024-10-16
110,003003,天元股份,扣除非经常性损益后的净利润,"预计2024年1-9月扣除非经常性损益后的净利润盈利:3,500万元至4,800万元,同比上年增长:37.51%至88.58%。",41500000.0,63.045,"报告期内,公司归属于上市公司股东的净利润同比上升的主要原因:公司纸类原材料采购成本较上年同比有所下降,公司通过进一步完善内部管理、收入结构,以及优化产品工艺的改进和原材料自产比例的提高等措施,从而导致公司毛利率及净利润有所提高。",预增,25453500.0,2024-10-16
111,003003,天元股份,归属于上市公司股东的净利润,"预计2024年1-9月归属于上市公司股东的净利润盈利:4,300万元至5,800万元,同比上年增长:41.34%至90.64%。",50500000.0,65.99,"报告期内,公司归属于上市公司股东的净利润同比上升的主要原因:公司纸类原材料采购成本较上年同比有所下降,公司通过进一步完善内部管理、收入结构,以及优化产品工艺的改进和原材料自产比例的提高等措施,从而导致公司毛利率及净利润有所提高。",预增,30423400.0,2024-10-16
112,002666,德联集团,每股收益,预计2024年1-9月每股收益盈利:0.1元至0.11元。,0.105,,"1、报告期内,公司积极把握市场发展机遇,持续优化产品结构,对部分毛利率较低的产品进行调整,缩减相应产品销售规模,提升产品整体毛利率水平,增强主营业务的可持续提升能力。2、报告期内,公司部分业务原材料价格同比去年有所下降,对应毛利率水平明显提升,净利润同比实现大幅增长。",预增,0.07,2024-10-16
113,002666,德联集团,扣除非经常性损益后的净利润,"预计2024年1-9月扣除非经常性损益后的净利润盈利:7,269.57万元至8,238.84万元,同比上年增长:50%至70%。",77542050.0,60.0,"1、报告期内,公司积极把握市场发展机遇,持续优化产品结构,对部分毛利率较低的产品进行调整,缩减相应产品销售规模,提升产品整体毛利率水平,增强主营业务的可持续提升能力。2、报告期内,公司部分业务原材料价格同比去年有所下降,对应毛利率水平明显提升,净利润同比实现大幅增长。",预增,48463800.0,2024-10-16
114,002666,德联集团,归属于上市公司股东的净利润,"预计2024年1-9月归属于上市公司股东的净利润盈利:7,716.72万元至8,745.62万元,同比上年增长:50%至70%。",82311700.0,60.0,"1、报告期内,公司积极把握市场发展机遇,持续优化产品结构,对部分毛利率较低的产品进行调整,缩减相应产品销售规模,提升产品整体毛利率水平,增强主营业务的可持续提升能力。2、报告期内,公司部分业务原材料价格同比去年有所下降,对应毛利率水平明显提升,净利润同比实现大幅增长。",预增,51444800.0,2024-10-16
115,002026,山东威达,每股收益,预计2024年1-9月每股收益盈利:0.38元至0.47元。,0.425,,"公司持续深耕主业,紧盯市场需求,不断加强研发投入,积极开发新项目、新产品,2024年以来落地量产的新项目增多,市场订单量充足。同时,公司加强管理,持续精益生产和工艺改善,不断提升产品质量,降低制造成本,持续提升客户满意度,促进业绩提升。",预增,0.23,2024-10-16
116,002026,山东威达,扣除非经常性损益后的净利润,"预计2024年1-9月扣除非经常性损益后的净利润盈利:16,000万元至18,500万元,同比上年增长:52.73%至76.59%。",172500000.0,64.66,"公司持续深耕主业,紧盯市场需求,不断加强研发投入,积极开发新项目、新产品,2024年以来落地量产的新项目增多,市场订单量充足。同时,公司加强管理,持续精益生产和工艺改善,不断提升产品质量,降低制造成本,持续提升客户满意度,促进业绩提升。",预增,104763400.0,2024-10-16
117,002026,山东威达,归属于上市公司股东的净利润,"预计2024年1-9月归属于上市公司股东的净利润盈利:17,000万元至21,000万元,同比上年增长:63.57%至102.06%。",190000000.0,82.815,"公司持续深耕主业,紧盯市场需求,不断加强研发投入,积极开发新项目、新产品,2024年以来落地量产的新项目增多,市场订单量充足。同时,公司加强管理,持续精益生产和工艺改善,不断提升产品质量,降低制造成本,持续提升客户满意度,促进业绩提升。",预增,103932000.0,2024-10-16
118,000628,高新发展,每股收益,预计2024年1-9月每股收益盈利:0.284元至0.369元。,0.3265,,"(一)因公司于2023年9月完成倍特期货有限公司控股权转让,增加公司上年同期净利润约1.5亿元,属于非经常性损益。本报告期,公司无前述事项影响。(二)本报告期功率半导体业务一方面受行业周期下行、整体“去库存”以及部分新客户产品验证周期较长尚未形成批量规模收入的影响,另一方面芯未半导体一期项目于2023年四季度通线投产,产能尚未充分利用,厂房及产线折旧等固定费用对当期损益影响较大。",预减,0.721,2024-10-16
119,000628,高新发展,扣除非经常性损益后的净利润,"预计2024年1-9月扣除非经常性损益后的净利润盈利:6,100万元至9,100万元,同比上年下降:14.76%至42.86%。",76000000.0,-28.81,"(一)因公司于2023年9月完成倍特期货有限公司控股权转让,增加公司上年同期净利润约1.5亿元,属于非经常性损益。本报告期,公司无前述事项影响。(二)本报告期功率半导体业务一方面受行业周期下行、整体“去库存”以及部分新客户产品验证周期较长尚未形成批量规模收入的影响,另一方面芯未半导体一期项目于2023年四季度通线投产,产能尚未充分利用,厂房及产线折旧等固定费用对当期损益影响较大。",略减,106760100.0,2024-10-16
120,000628,高新发展,归属于上市公司股东的净利润,"预计2024年1-9月归属于上市公司股东的净利润盈利:10,000万元至13,000万元,同比上年下降:48.79%至60.61%。",115000000.0,-54.7,"(一)因公司于2023年9月完成倍特期货有限公司控股权转让,增加公司上年同期净利润约1.5亿元,属于非经常性损益。本报告期,公司无前述事项影响。(二)本报告期功率半导体业务一方面受行业周期下行、整体“去库存”以及部分新客户产品验证周期较长尚未形成批量规模收入的影响,另一方面芯未半导体一期项目于2023年四季度通线投产,产能尚未充分利用,厂房及产线折旧等固定费用对当期损益影响较大。",预减,253867100.0,2024-10-16
121,000045,深纺织A,每股收益,预计2024年1-9月每股收益盈利:0.1342元至0.1737元。,0.15395,,"报告期内,公司持续聚焦偏光片主业,通过积极争取优质订单、优化产品结构、提升生产工艺、加强质量控制、保障生产要素供应稳定等举措,推动公司业绩稳步增长。",略增,0.1315,2024-10-16
122,000045,深纺织A,扣除非经常性损益后的净利润,"预计2024年1-9月扣除非经常性损益后的净利润盈利:5,600万元至7,600万元,同比上年增长:7.59%至46.01%。",66000000.0,26.8,"报告期内,公司持续聚焦偏光片主业,通过积极争取优质订单、优化产品结构、提升生产工艺、加强质量控制、保障生产要素供应稳定等举措,推动公司业绩稳步增长。",略增,52050000.0,2024-10-16
123,000045,深纺织A,归属于上市公司股东的净利润,"预计2024年1-9月归属于上市公司股东的净利润盈利:6,800万元至8,800万元,同比上年增长:2.13%至32.17%。",78000000.0,17.15,"报告期内,公司持续聚焦偏光片主业,通过积极争取优质订单、优化产品结构、提升生产工艺、加强质量控制、保障生产要素供应稳定等举措,推动公司业绩稳步增长。",略增,66580000.0,2024-10-16
124,688322,奥比中光,归属于上市公司股东的净利润,"预计2024年1-9月归属于上市公司股东的净利润亏损约:6,100万元,同比上年增长:68.22%左右,同比上年增长13,093.84万元左右。",-61000000.0,68.22,"2024年前三季度,公司预计归属于母公司所有者的净利润同比减少亏损约13,093.84万元,“技术创新投入-商业成果转化”战略持续落地取得良好效果,公司经营水平和盈利能力呈现逐季度改善趋势。报告期内,公司在加强市场开拓力度的同时,持续推进资源配置优化、费用管控等降本增效措施,不断提升技术研发及运营效率,进一步提高了公司经营水平和盈利能力。近两年,公司加快新兴场景推广并持续丰富和优化产品结构,在三维扫描、医保核验等场景加速落地应用,实现了在AIOT等领域的规模快速增长。2024年第三季度,公司预计营业收入同比增长约45.69%,环比增长约13.78%;2024年第二季度,公司营业收入同比增长15.69%,环比增长29.59%;报告期内,公司根据下游需求加快创新产品迭代速度,最终实现营业收入的逐季环比增长。2023年度公司实现营业收入36,000.59万元,2024年前三季度公司预计实现营业收入约35,000万元,已基本达到去年全年的营收规模水平。未来,公司将持续关注行业内的新兴领域与产品,并积极探索其与公司技术相结合的应用场景,围绕以自研核心技术和产品为刚需的应用领域在全球范围开拓潜在客户,持续提升公司的业务表现和经营业绩。",减亏,-191938400.0,2024-10-15
125,688322,奥比中光,扣除非经常性损益后的净利润,"预计2024年1-9月扣除非经常性损益后的净利润亏损约:10,200万元,同比上年增长:57.04%左右,同比上年增长13,542.3万元左右。",-102000000.0,57.04,"2024年前三季度,公司预计归属于母公司所有者的净利润同比减少亏损约13,093.84万元,“技术创新投入-商业成果转化”战略持续落地取得良好效果,公司经营水平和盈利能力呈现逐季度改善趋势。报告期内,公司在加强市场开拓力度的同时,持续推进资源配置优化、费用管控等降本增效措施,不断提升技术研发及运营效率,进一步提高了公司经营水平和盈利能力。近两年,公司加快新兴场景推广并持续丰富和优化产品结构,在三维扫描、医保核验等场景加速落地应用,实现了在AIOT等领域的规模快速增长。2024年第三季度,公司预计营业收入同比增长约45.69%,环比增长约13.78%;2024年第二季度,公司营业收入同比增长15.69%,环比增长29.59%;报告期内,公司根据下游需求加快创新产品迭代速度,最终实现营业收入的逐季环比增长。2023年度公司实现营业收入36,000.59万元,2024年前三季度公司预计实现营业收入约35,000万元,已基本达到去年全年的营收规模水平。未来,公司将持续关注行业内的新兴领域与产品,并积极探索其与公司技术相结合的应用场景,围绕以自研核心技术和产品为刚需的应用领域在全球范围开拓潜在客户,持续提升公司的业务表现和经营业绩。",减亏,-237423000.0,2024-10-15
126,688322,奥比中光,营业收入,"预计2024年1-9月营业收入约:35,000万元,同比上年增长:34.94%左右,同比上年增长9,062.67万元左右。",350000000.0,34.94,"2024年前三季度,公司预计归属于母公司所有者的净利润同比减少亏损约13,093.84万元,“技术创新投入-商业成果转化”战略持续落地取得良好效果,公司经营水平和盈利能力呈现逐季度改善趋势。报告期内,公司在加强市场开拓力度的同时,持续推进资源配置优化、费用管控等降本增效措施,不断提升技术研发及运营效率,进一步提高了公司经营水平和盈利能力。近两年,公司加快新兴场景推广并持续丰富和优化产品结构,在三维扫描、医保核验等场景加速落地应用,实现了在AIOT等领域的规模快速增长。2024年第三季度,公司预计营业收入同比增长约45.69%,环比增长约13.78%;2024年第二季度,公司营业收入同比增长15.69%,环比增长29.59%;报告期内,公司根据下游需求加快创新产品迭代速度,最终实现营业收入的逐季环比增长。2023年度公司实现营业收入36,000.59万元,2024年前三季度公司预计实现营业收入约35,000万元,已基本达到去年全年的营收规模水平。未来,公司将持续关注行业内的新兴领域与产品,并积极探索其与公司技术相结合的应用场景,围绕以自研核心技术和产品为刚需的应用领域在全球范围开拓潜在客户,持续提升公司的业务表现和经营业绩。",略增,259373300.0,2024-10-15
127,603909,建发合诚,归属于上市公司股东的净利润,"预计2024年1-9月归属于上市公司股东的净利润盈利:6,335.29万元,同比上年增长:114.59%,同比上年增长3,382.97万元。",63352900.0,114.59,"2024年前三季度,①公司建筑施工业务营收的增长带动净利润的增加;②公司综合管养业务也实现了利润的同比增长。",预增,29523200.0,2024-10-15
128,603909,建发合诚,扣除非经常性损益后的净利润,"预计2024年1-9月扣除非经常性损益后的净利润盈利:5,828.29万元,同比上年增长:123.21%,同比上年增长3,217.2万元。",58282900.0,123.21,"2024年前三季度,①公司建筑施工业务营收的增长带动净利润的增加;②公司综合管养业务也实现了利润的同比增长。",预增,26110900.0,2024-10-15
129,603733,仙鹤股份,归属于上市公司股东的净利润,"预计2024年1-9月归属于上市公司股东的净利润盈利:79,200万元至83,000万元,同比上年增长:107.42%至117.37%,同比上年增长41,016.65万元至44,816.65万元。",811000000.0,112.395,"(一)随着科技的进步,纸基新材料的应用领域正在快速扩展。许多具有特殊性能的新型纸基材料产品,在不断进行技术进步、产品创新和国家政策等多方面因素的共同推动下,得到了广泛的推广和应用,并为公司带来持续稳定的利润空间,而且在未来有保持稳定增长的态势。(二)在可持续发展的标准下拓展成本管理;公司一直以来都在积极发展绿色能源,各生产园区均布局了光伏发电项目,利用更多新能源输入解决能源紧缺带来的供应风险。此外,公司大力支持用户侧储能项目,该储能项目可实现长达10小时的储能,可有效解决新能源间歇性、不稳定、不可控等问题,不仅以安全环保的形式储能,更能实现企业节能减排,进一步优化了公司能源结构的同时,降低了公司的生产成本。(三)公司经过多年的海外市场拓展,与国外客户建立了良好稳定的合作关系,并树立起国际品牌,出口市场平稳增长,带来稳定的收益。",预增,381833500.0,2024-10-15
130,603733,仙鹤股份,扣除非经常性损益后的净利润,"预计2024年1-9月扣除非经常性损益后的净利润盈利:72,200万元至76,000万元,同比上年增长:129.09%至141.14%,同比上年增长40,683.33万元至44,483.33万元。",741000000.0,135.115,"(一)随着科技的进步,纸基新材料的应用领域正在快速扩展。许多具有特殊性能的新型纸基材料产品,在不断进行技术进步、产品创新和国家政策等多方面因素的共同推动下,得到了广泛的推广和应用,并为公司带来持续稳定的利润空间,而且在未来有保持稳定增长的态势。(二)在可持续发展的标准下拓展成本管理;公司一直以来都在积极发展绿色能源,各生产园区均布局了光伏发电项目,利用更多新能源输入解决能源紧缺带来的供应风险。此外,公司大力支持用户侧储能项目,该储能项目可实现长达10小时的储能,可有效解决新能源间歇性、不稳定、不可控等问题,不仅以安全环保的形式储能,更能实现企业节能减排,进一步优化了公司能源结构的同时,降低了公司的生产成本。(三)公司经过多年的海外市场拓展,与国外客户建立了良好稳定的合作关系,并树立起国际品牌,出口市场平稳增长,带来稳定的收益。",预增,315166700.0,2024-10-15
131,603032,德新科技,归属于上市公司股东的净利润,"预计2024年1-9月归属于上市公司股东的净利润盈利:1,400万元至1,800万元,同比上年下降:88.54%至91.08%,同比上年降低13,901.05万元至14,301.05万元。",16000000.0,-89.81,"报告期内,公司所处新能源市场竞争依旧激烈,受行业周期及下游价格战的影响,公司模具和切刀的销售仍有一定的下降。叠加业内产能过剩、竞争加剧等多重因素的影响,公司业务规模、订单价格以及订单量均出现一定程度下滑,一定程度上挤压了利润空间,导致公司盈利能力下降。",预减,157010500.0,2024-10-15
132,603032,德新科技,扣除非经常性损益后的净利润,"预计2024年1-9月扣除非经常性损益后的净利润亏损:500万元至800万元,同比上年下降:103.28%至105.24%,同比上年降低15,767.02万元至16,067.02万元。",-6500000.0,-104.26,"报告期内,公司所处新能源市场竞争依旧激烈,受行业周期及下游价格战的影响,公司模具和切刀的销售仍有一定的下降。叠加业内产能过剩、竞争加剧等多重因素的影响,公司业务规模、订单价格以及订单量均出现一定程度下滑,一定程度上挤压了利润空间,导致公司盈利能力下降。",首亏,152670200.0,2024-10-15
133,600969,郴电国际,归属于上市公司股东的净利润,"预计2024年1-9月归属于上市公司股东的净利润盈利:6,000万元,同比上年增长:256.6%,同比上年增长9,831.35万元。",60000000.0,256.6,"(一)综合购电成本较上年同期下降。网内小水电上网电量增长,前三季度公司购小水电上网电量同比增长38.58%;购新能源上网电量同比增长195.6%,综合购电成本较上年同期降低。(二)水电板块发电量增加。受供区降雨量增加影响,公司前三季度发电量2.93亿千瓦时,较上年同期大幅增长72.85%,增加发电收入3,200万元。(三)非经常性损益影响。本期控股二级子公司唐山中邦工业气体有限公司与唐山港陆钢铁有限公司就气款争议达成和解,签订了《<唐山中邦工业气体有限公司为唐山港陆钢铁有限公司投资建厂供气合同>之补充合同》。根据该补充合同及收入确认条件,本公司本期确认了前期因结算价格争议未确认的供气收入2.79亿元,因该项收入是一次性的,故相应增加非经常性损益1.08亿元。(四)积极开展降本增效行动,降低公司成本。加强与银行对接协调,降低了银行贷款利率,减少利息支出;加强应收款项回收管理,减少资金占用成本;积极推进精细化管理,优化电网调度,增强新能源消纳能力;持续开展用电(水)秩序专项整治和电(水)价精准识别行动,增加了稽查收入;压降库存物资,节约了生产经营成本。",扭亏,-38313500.0,2024-10-15
134,600969,郴电国际,扣除非经常性损益后的净利润,"预计2024年1-9月扣除非经常性损益后的净利润盈利:1,500万元,同比上年增长:116.67%,同比上年增长10,499.01万元。",15000000.0,116.67,"(一)综合购电成本较上年同期下降。网内小水电上网电量增长,前三季度公司购小水电上网电量同比增长38.58%;购新能源上网电量同比增长195.6%,综合购电成本较上年同期降低。(二)水电板块发电量增加。受供区降雨量增加影响,公司前三季度发电量2.93亿千瓦时,较上年同期大幅增长72.85%,增加发电收入3,200万元。(三)非经常性损益影响。本期控股二级子公司唐山中邦工业气体有限公司与唐山港陆钢铁有限公司就气款争议达成和解,签订了《<唐山中邦工业气体有限公司为唐山港陆钢铁有限公司投资建厂供气合同>之补充合同》。根据该补充合同及收入确认条件,本公司本期确认了前期因结算价格争议未确认的供气收入2.79亿元,因该项收入是一次性的,故相应增加非经常性损益1.08亿元。(四)积极开展降本增效行动,降低公司成本。加强与银行对接协调,降低了银行贷款利率,减少利息支出;加强应收款项回收管理,减少资金占用成本;积极推进精细化管理,优化电网调度,增强新能源消纳能力;持续开展用电(水)秩序专项整治和电(水)价精准识别行动,增加了稽查收入;压降库存物资,节约了生产经营成本。",扭亏,-89990100.0,2024-10-15
135,600547,山东黄金,归属于上市公司股东的净利润,"预计2024年1-9月归属于上市公司股东的净利润盈利:185,000万元至225,000万元,同比上年增长:37.52%至67.26%,同比上年增长50,500万元至90,500万元。",2050000000.0,52.39,"2024年1-3季度,公司强化战略引领作用发挥,突出强化生产组织,持续优化生产布局,加强技术管理和科技创新,提高生产作业率、资源利用率;持续深化降本增效,通过科技创新、工艺优化、资产盘活、集中采购、政策创效等方式,提升精细化管理水平,提高经营效率,稳定生产成本;同时,2024年1-3季度黄金价格上行以及并购山金国际(原名“银泰黄金”)也推动公司利润上涨。",预增,1345000000.0,2024-10-15
136,600547,山东黄金,扣除非经常性损益后的净利润,"预计2024年1-9月扣除非经常性损益后的净利润盈利:187,700万元至227,700万元,同比上年增长:46.68%至77.93%,同比上年增长59,700万元至99,700万元。",2077000000.0,62.305,"2024年1-3季度,公司强化战略引领作用发挥,突出强化生产组织,持续优化生产布局,加强技术管理和科技创新,提高生产作业率、资源利用率;持续深化降本增效,通过科技创新、工艺优化、资产盘活、集中采购、政策创效等方式,提升精细化管理水平,提高经营效率,稳定生产成本;同时,2024年1-3季度黄金价格上行以及并购山金国际(原名“银泰黄金”)也推动公司利润上涨。",预增,1280000000.0,2024-10-15
137,600312,平高电气,归属于上市公司股东的净利润,"预计2024年1-9月归属于上市公司股东的净利润盈利:85,000万元至87,000万元,同比上年增长:53.87%至57.49%,同比上年增长29,757万元至31,757万元。",860000000.0,55.68,"报告期内,电网投资稳步提升,电网建设持续推进,公司重点项目陆续履约交付,营业收入同比增长。精益管理持续深入,提质增效成果显著,同时公司收入结构发生变化,高附加值产品交付同比增加,归属于上市公司股东的净利润同比增幅较大。",预增,552430000.0,2024-10-15
138,600312,平高电气,扣除非经常性损益后的净利润,"预计2024年1-9月扣除非经常性损益后的净利润盈利:84,120万元至86,120万元,同比上年增长:53.63%至57.28%,同比上年增长29,365万元至31,365万元。",851200000.0,55.455,"报告期内,电网投资稳步提升,电网建设持续推进,公司重点项目陆续履约交付,营业收入同比增长。精益管理持续深入,提质增效成果显著,同时公司收入结构发生变化,高附加值产品交付同比增加,归属于上市公司股东的净利润同比增幅较大。",预增,547550000.0,2024-10-15
139,301187,欧圣电气,归属于上市公司股东的净利润,"预计2024年1-9月归属于上市公司股东的净利润盈利:17,465万元至19,336.3万元,同比上年增长:40%至55%。",184006500.0,47.5,"欧美等发达国家和地区将迎来传统的大型采购季,商家提前备货,以及北美以外新市场的开拓,同时得益于美国房地产行业回暖带动清洁设备及气动工具消费增加,市场需求旺盛,公司整体业绩持续增长。",预增,124750000.0,2024-10-15
140,301187,欧圣电气,扣除非经常性损益后的净利润,"预计2024年1-9月扣除非经常性损益后的净利润盈利:16,098.6万元至17,823.5万元,同比上年增长:40%至55%。",169610500.0,47.5,"欧美等发达国家和地区将迎来传统的大型采购季,商家提前备货,以及北美以外新市场的开拓,同时得益于美国房地产行业回暖带动清洁设备及气动工具消费增加,市场需求旺盛,公司整体业绩持续增长。",预增,114990000.0,2024-10-15
141,300623,捷捷微电,归属于上市公司股东的净利润,"预计2024年1-9月归属于上市公司股东的净利润盈利:31,356.42万元至35,632.3万元,同比上年增长:120%至150%。",334943600.0,135.0,"1、报告期内,半导体行业的温和复苏,公司聚焦主业发展方向,以市场为导向,以创新为驱动,受益于下游市场应用领域需求的逐步回暖、产品结构升级和客户需求增长等因素,2024年前三季度公司综合产能有所提高,产能利用率保持较高的水平,公司紧紧抓住功率半导体器件进口替代契机和产品结构升级与客户需求增长等因素,拓宽下游应用领域,实现了核心业务板块IDM模式下的有效提升,公司营业收入和归属于公司股东的净利润较上年同期有所增长。2、公司控股子公司捷捷微电(南通)科技有限公司的生产设备在功率半导体领域属于国内领先水平,随着产能不断提升,捷捷南通科技的盈利能力进一步增强,净利润较去年同期有较大幅度的增长。3、报告期内,非经常性损益对归属于公司股东的净利润影响额约为5,170万元,其中3,304万元系公司处置非流动资产收益。",预增,142529200.0,2024-10-15
142,300623,捷捷微电,扣除非经常性损益后的净利润,"预计2024年1-9月扣除非经常性损益后的净利润盈利:26,188.35万元至29,604.22万元,同比上年增长:130%至160%。",278962850.0,145.0,"1、报告期内,半导体行业的温和复苏,公司聚焦主业发展方向,以市场为导向,以创新为驱动,受益于下游市场应用领域需求的逐步回暖、产品结构升级和客户需求增长等因素,2024年前三季度公司综合产能有所提高,产能利用率保持较高的水平,公司紧紧抓住功率半导体器件进口替代契机和产品结构升级与客户需求增长等因素,拓宽下游应用领域,实现了核心业务板块IDM模式下的有效提升,公司营业收入和归属于公司股东的净利润较上年同期有所增长。2、公司控股子公司捷捷微电(南通)科技有限公司的生产设备在功率半导体领域属于国内领先水平,随着产能不断提升,捷捷南通科技的盈利能力进一步增强,净利润较去年同期有较大幅度的增长。3、报告期内,非经常性损益对归属于公司股东的净利润影响额约为5,170万元,其中3,304万元系公司处置非流动资产收益。",预增,113862400.0,2024-10-15
143,300322,硕贝德,归属于上市公司股东的净利润,预计2024年1-9月归属于上市公司股东的净利润盈利:360万元至460万元。,4100000.0,102.63,"2024年前三季度公司业绩实现扭亏,主要是公司各业务逐渐向好,且资产减值较去年同期减少。",扭亏,-155731200.0,2024-10-15
144,300322,硕贝德,扣除非经常性损益后的净利润,预计2024年1-9月扣除非经常性损益后的净利润盈利:50万元至150万元。,1000000.0,100.615,"2024年前三季度公司业绩实现扭亏,主要是公司各业务逐渐向好,且资产减值较去年同期减少。",扭亏,-162267300.0,2024-10-15
145,300260,新莱应材,归属于上市公司股东的净利润,"预计2024年1-9月归属于上市公司股东的净利润盈利:18,000万元至21,000万元,同比上年增长:6.92%至24.74%。",195000000.0,15.83,"1、报告期内,公司归属于上市公司股东的净利润较去年同期上升,主要原因为:受益于国内半导体行业市场需求回暖,订单向好;同时在食品行业,虽然下游客户需求减少,但公司产品在国内客户的市场占有率不断提升,保持了与去年同期基本持平;公司整体业绩稳中向好。2、报告期内,半导体行业业务规模增长显著,但公司不断加大在半导体行业的投入,固定资产折旧不断增加,毛利率较去年同期有所下滑。3、报告期内,公司不断加大研发投入,尤其是在半导体行业的深入布局,研发费用较去年同期上涨明显。4、报告期内,公司非经常性损益金额约1,400万元。",略增,168346600.0,2024-10-15
146,300260,新莱应材,扣除非经常性损益后的净利润,"预计2024年1-9月扣除非经常性损益后的净利润盈利:16,600万元至19,600万元,同比上年增长:1.74%至20.12%。",181000000.0,10.93,"1、报告期内,公司归属于上市公司股东的净利润较去年同期上升,主要原因为:受益于国内半导体行业市场需求回暖,订单向好;同时在食品行业,虽然下游客户需求减少,但公司产品在国内客户的市场占有率不断提升,保持了与去年同期基本持平;公司整体业绩稳中向好。2、报告期内,半导体行业业务规模增长显著,但公司不断加大在半导体行业的投入,固定资产折旧不断增加,毛利率较去年同期有所下滑。3、报告期内,公司不断加大研发投入,尤其是在半导体行业的深入布局,研发费用较去年同期上涨明显。4、报告期内,公司非经常性损益金额约1,400万元。",略增,163166900.0,2024-10-15
147,300218,安利股份,归属于上市公司股东的净利润,"预计2024年1-9月归属于上市公司股东的净利润盈利:14,500万元至15,500万元,同比上年增长:248.3%至272.32%。",150000000.0,260.31,"报告期内,公司锐意进取,奋力拼搏,生产经营保持快速增长,营业收入、产品单价及利润均创历史最高纪录。(一)报告期内,公司主营革产品销量同比增长约16.1%,销售收入同比增长约26.2%,销售单价同比提高约8.7%。其中,三季度当季在上年较高基数的基础上,销量增长约10.2%,销售收入增长约21.6%,单价同比提高约10.4%。报告期内,公司主营产品量价齐升,盈利能力增强。(二)报告期内,公司研发投入约11240.9万元,较上年同期增加约1668.5万元,增长约17.4%。公司坚持长期主义,坚持品牌引领、创新驱动,努力增强发展后劲。(三)报告期内,计入当期损益的政府补助约1,663.12万元,较上年同期增加237.34万元,占利润比重降低,利润结构好。报告期内,公司与品牌客户深化合作,客户和产品战略成效初显,公司综合竞争力提升,发展机遇向好,市场空间广阔。生产经营整体呈现经营高速度、盈利高增长、发展高质量的良好态势。",预增,41630300.0,2024-10-15
148,300218,安利股份,扣除非经常性损益后的净利润,"预计2024年1-9月扣除非经常性损益后的净利润盈利:13,400万元至14,400万元,同比上年增长:361.88%至396.35%。",139000000.0,379.115,"报告期内,公司锐意进取,奋力拼搏,生产经营保持快速增长,营业收入、产品单价及利润均创历史最高纪录。(一)报告期内,公司主营革产品销量同比增长约16.1%,销售收入同比增长约26.2%,销售单价同比提高约8.7%。其中,三季度当季在上年较高基数的基础上,销量增长约10.2%,销售收入增长约21.6%,单价同比提高约10.4%。报告期内,公司主营产品量价齐升,盈利能力增强。(二)报告期内,公司研发投入约11240.9万元,较上年同期增加约1668.5万元,增长约17.4%。公司坚持长期主义,坚持品牌引领、创新驱动,努力增强发展后劲。(三)报告期内,计入当期损益的政府补助约1,663.12万元,较上年同期增加237.34万元,占利润比重降低,利润结构好。报告期内,公司与品牌客户深化合作,客户和产品战略成效初显,公司综合竞争力提升,发展机遇向好,市场空间广阔。生产经营整体呈现经营高速度、盈利高增长、发展高质量的良好态势。",预增,29012000.0,2024-10-15
149,200570,苏常柴B,每股收益,预计2024年1-9月每股收益盈利:0.0567元至0.0709元。,0.0638,,"1、与去年同期相比,报告期内公司销售收入同比增加,同时毛利率较高的产品销售比重提升,销售结构有所优化。2、去年同期,公司与常州市钟楼区住房和城乡建设局签订了《常州市国有土地上房屋征收与补偿协议书》,该项资产处置增加公司去年同期收益10,539.57万元(税前)。该项属于非经常性损益。3、去年同期,公司持有的江苏厚生新能源科技股份有限公司股权公允价值上升,增加去年同期公允价值变动收益3,941.46万元(税前)。该项属于非经常性损益。4、报告期末,公司全资子公司常州厚生投资有限公司持有的联测科技(688113)、凯龙高科(300912)等股票公允价值较期初有所下降,共减少当期损益2,552.53万元(税前)。去年同期上述股票公允价值上升,共增加当期损益1,028.69万元(税前)。该项属于非经常性损益。",预减,0.2223,2024-10-15
