序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
90,688768,容知日新,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:2,470万元至2,570万元,同比上年增长:1087.73%至1135.81%,同比上年增长2,262.04万元至2,362.04万元。",25200000.0,1111.77,"报告期内,公司积极推进伙伴战略,加强销售管理,做好产品和服务的价值呈现,助力客户实现工业数智化转型和升级,在电力、石化和有色等行业业务增速较好,驱动报告期内营业收入持续增长。报告期内,公司保持较高水平研发投入,丰富产品线与服务方案,增强核心竞争力,以更好满足市场需求,同时推进精益化管理,加强应收账款管控,运营效率不断提升,带动公司净利润增长。",预增,2079600.0,2025-10-17
91,688768,容知日新,营业收入,"预计2025年1-9月营业收入:38,500万元至39,500万元,同比上年增长:12.33%至15.25%,同比上年增长4,225.52万元至5,225.52万元。",390000000.0,13.79,"报告期内,公司积极推进伙伴战略,加强销售管理,做好产品和服务的价值呈现,助力客户实现工业数智化转型和升级,在电力、石化和有色等行业业务增速较好,驱动报告期内营业收入持续增长。报告期内,公司保持较高水平研发投入,丰富产品线与服务方案,增强核心竞争力,以更好满足市场需求,同时推进精益化管理,加强应收账款管控,运营效率不断提升,带动公司净利润增长。",略增,342744800.0,2025-10-17
92,688322,奥比中光,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利约:10,750万元,同比上年增长16,780.65万元左右。",107500000.0,278.26,"报告期内,受益于上游3D视觉感知产业链的持续完善与下游应用场景的加速拓展,公司在三维扫描、支付核验、各类型机器人等业务领域均实现较快增长。叠加全价值链成本管控推动技术研发及运营效率提升,公司成功实现经营利润大幅转正。2025年第三季度,公司预计营业收入、归母净利润及归母扣非净利润均实现同比显著增长和环比持续增长,整体经营延续向好态势。随着智能终端市场需求的不断扩大与公司3D视觉感知产业智能制造基地产能的稳步提升,公司凭借技术壁垒与规模效应构筑的战略卡位优势,有望进一步推动盈利增长与业务结构升级,释放长期价值潜力。作为真实空间物理世界的数字化重现及各类型机器人“感知-决策-执行”链路中的首要环节,公司的3D视觉感知技术能够助力AI端侧硬件、具身智能等新兴行业加速大规模商业化应用进程。未来,公司将持续推进技术迭代与市场需求深度融合,以模块化前沿技术输出方式,加速渗透至各类型机器人、AI端侧硬件、AR/VR等高成长性场景,构建开放共享的AI智能终端生态,积极协同产业链上下游合作伙伴,迅速响应增量市场需求,将技术优势转化为市场优势,为公司高质量发展持续注入新动能。",扭亏,-60306500.0,2025-10-17
93,688322,奥比中光,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利约:6,350万元,同比上年增长16,503.4万元左右。",63500000.0,162.54,"报告期内,受益于上游3D视觉感知产业链的持续完善与下游应用场景的加速拓展,公司在三维扫描、支付核验、各类型机器人等业务领域均实现较快增长。叠加全价值链成本管控推动技术研发及运营效率提升,公司成功实现经营利润大幅转正。2025年第三季度,公司预计营业收入、归母净利润及归母扣非净利润均实现同比显著增长和环比持续增长,整体经营延续向好态势。随着智能终端市场需求的不断扩大与公司3D视觉感知产业智能制造基地产能的稳步提升,公司凭借技术壁垒与规模效应构筑的战略卡位优势,有望进一步推动盈利增长与业务结构升级,释放长期价值潜力。作为真实空间物理世界的数字化重现及各类型机器人“感知-决策-执行”链路中的首要环节,公司的3D视觉感知技术能够助力AI端侧硬件、具身智能等新兴行业加速大规模商业化应用进程。未来,公司将持续推进技术迭代与市场需求深度融合,以模块化前沿技术输出方式,加速渗透至各类型机器人、AI端侧硬件、AR/VR等高成长性场景,构建开放共享的AI智能终端生态,积极协同产业链上下游合作伙伴,迅速响应增量市场需求,将技术优势转化为市场优势,为公司高质量发展持续注入新动能。",扭亏,-101534000.0,2025-10-17
94,688322,奥比中光,营业收入,"预计2025年1-9月营业收入约:71,400万元,同比上年增长:103.5%左右,同比上年增长36,313.54万元左右。",714000000.0,103.5,"报告期内,受益于上游3D视觉感知产业链的持续完善与下游应用场景的加速拓展,公司在三维扫描、支付核验、各类型机器人等业务领域均实现较快增长。叠加全价值链成本管控推动技术研发及运营效率提升,公司成功实现经营利润大幅转正。2025年第三季度,公司预计营业收入、归母净利润及归母扣非净利润均实现同比显著增长和环比持续增长,整体经营延续向好态势。随着智能终端市场需求的不断扩大与公司3D视觉感知产业智能制造基地产能的稳步提升,公司凭借技术壁垒与规模效应构筑的战略卡位优势,有望进一步推动盈利增长与业务结构升级,释放长期价值潜力。作为真实空间物理世界的数字化重现及各类型机器人“感知-决策-执行”链路中的首要环节,公司的3D视觉感知技术能够助力AI端侧硬件、具身智能等新兴行业加速大规模商业化应用进程。未来,公司将持续推进技术迭代与市场需求深度融合,以模块化前沿技术输出方式,加速渗透至各类型机器人、AI端侧硬件、AR/VR等高成长性场景,构建开放共享的AI智能终端生态,积极协同产业链上下游合作伙伴,迅速响应增量市场需求,将技术优势转化为市场优势,为公司高质量发展持续注入新动能。",预增,350864600.0,2025-10-17
95,600259,中稀有色,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:10,000万元至13,000万元,同比上年增长37,552.32万元至40,552.32万元。",115000000.0,141.735,"(一)2025年前三季度稀土市场行情整体上涨,公司抓住市场机会,加大分离企业生产规模;同时强化市场研判,统筹企业管理,加强上下游营销业务协同,并创新市场营销模式,调整贸易结构,稀土冶炼分离及稀土永磁材料产销量均实现不同程度增长,实现预期利润。(二)前三季度公司加大力度开展亏损企业治理及压减出清工作,产生一定支出影响当期损益。(三)公司参股企业大宝山公司保持稳产高产,因铜硫钨价格上涨,企业盈利增加,公司按权益法核算的投资收益金额增加。",扭亏,-275523200.0,2025-10-17
96,600259,中稀有色,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:12,054.74万元至15,054.74万元,同比上年增长40,480.68万元至43,480.68万元。",135547400.0,147.685,"(一)2025年前三季度稀土市场行情整体上涨,公司抓住市场机会,加大分离企业生产规模;同时强化市场研判,统筹企业管理,加强上下游营销业务协同,并创新市场营销模式,调整贸易结构,稀土冶炼分离及稀土永磁材料产销量均实现不同程度增长,实现预期利润。(二)前三季度公司加大力度开展亏损企业治理及压减出清工作,产生一定支出影响当期损益。(三)公司参股企业大宝山公司保持稳产高产,因铜硫钨价格上涨,企业盈利增加,公司按权益法核算的投资收益金额增加。",扭亏,-284259400.0,2025-10-17
97,300434,金石亚药,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:8,660.55万元至10,692.63万元,同比上年增长:48.99%至83.95%。",96765900.0,66.47,"1、公司通过有效落实预算优化与费用管控等一系列措施,期间费用实现同比下降,保障了公司整体业务的稳健发展;新材料与机械业务板块得益于前期部分研发项目的成功商业化,其收入与毛利额均实现同比改善。2、报告期内,预计非经常性损益对净利润的影响金额约为1,747.76万元。",预增,58129100.0,2025-10-17
98,300434,金石亚药,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:6,912.79万元至8,944.88万元,同比上年增长:32.83%至71.88%。",79288350.0,52.355,"1、公司通过有效落实预算优化与费用管控等一系列措施,期间费用实现同比下降,保障了公司整体业务的稳健发展;新材料与机械业务板块得益于前期部分研发项目的成功商业化,其收入与毛利额均实现同比改善。2、报告期内,预计非经常性损益对净利润的影响金额约为1,747.76万元。",预增,52041400.0,2025-10-17
99,300005,探路者,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:3,000万元至3,600万元,同比上年下降:64.62%至70.51%。",33000000.0,-67.565,"公司本报告期业绩下降的主要原因:一是户外业务受市场环境和新品迭代节奏等因素影响,产品销售不及预期;二是芯片业务发展整体向好,但受汇率波动影响,汇兑损益对业绩形成反向拖累;综合导致本期业绩下降。",预减,101746200.0,2025-10-17
100,300005,探路者,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:2,500万元至2,900万元,同比上年下降:68.2%至72.59%。",27000000.0,-70.395,"公司本报告期业绩下降的主要原因:一是户外业务受市场环境和新品迭代节奏等因素影响,产品销售不及预期;二是芯片业务发展整体向好,但受汇率波动影响,汇兑损益对业绩形成反向拖累;综合导致本期业绩下降。",预减,91198500.0,2025-10-17
101,003035,南网能源,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:34,235.65万元,同比上年增长:125.08%。",342356500.0,125.08,"2025年前三季度,公司预计归属于上市公司股东的净利润同比增长125.08%,主要原因为:一是公司主营业务持续发力,基本盘稳中有进,营业收入同比增加15.37%;二是信用减值损失同比大幅减少,主要是上年同期确认了大额应收生物质项目补贴款减值损失;三是生物质低效资产综合治理成果明显,其中阳山南电公司已被法院指定破产管理人,不再纳入公司合并报表范围,所得税费用同比大幅减少。",预增,152103200.0,2025-10-17
102,003035,南网能源,每股收益,预计2025年1-9月每股收益盈利:0.0904元。,0.0904,,"2025年前三季度,公司预计归属于上市公司股东的净利润同比增长125.08%,主要原因为:一是公司主营业务持续发力,基本盘稳中有进,营业收入同比增加15.37%;二是信用减值损失同比大幅减少,主要是上年同期确认了大额应收生物质项目补贴款减值损失;三是生物质低效资产综合治理成果明显,其中阳山南电公司已被法院指定破产管理人,不再纳入公司合并报表范围,所得税费用同比大幅减少。",预增,0.0402,2025-10-17
103,003035,南网能源,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:34,361.45万元,同比上年增长:134.96%。",343614500.0,134.96,"2025年前三季度,公司预计归属于上市公司股东的净利润同比增长125.08%,主要原因为:一是公司主营业务持续发力,基本盘稳中有进,营业收入同比增加15.37%;二是信用减值损失同比大幅减少,主要是上年同期确认了大额应收生物质项目补贴款减值损失;三是生物质低效资产综合治理成果明显,其中阳山南电公司已被法院指定破产管理人,不再纳入公司合并报表范围,所得税费用同比大幅减少。",预增,146245900.0,2025-10-17
104,001386,马可波罗,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:100,000万元至105,000万元,同比上年下降:7.66%至12.06%。",1025000000.0,-9.86,"主要系建筑陶瓷行业市场竞争加剧,销售价格以及销量有所下滑,基于公司在行业内的竞争优势和行业地位,且公司规模较大,业绩受行业环境波动影响相对较小。",略减,1137161200.0,2025-10-17
105,001386,马可波罗,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:90,000万元至95,000万元,同比上年下降:5.77%至10.73%。",925000000.0,-8.25,"主要系建筑陶瓷行业市场竞争加剧,销售价格以及销量有所下滑,基于公司在行业内的竞争优势和行业地位,且公司规模较大,业绩受行业环境波动影响相对较小。",略减,1008131600.0,2025-10-17
106,001386,马可波罗,营业收入,"预计2025年1-9月营业收入:485,000万元至510,000万元,同比上年下降:7.25%至11.79%。",4975000000.0,-9.52,"主要系建筑陶瓷行业市场竞争加剧,销售价格以及销量有所下滑,基于公司在行业内的竞争优势和行业地位,且公司规模较大,业绩受行业环境波动影响相对较小。",略减,5498404200.0,2025-10-17
107,688758,赛分科技,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:9,000万元至9,800万元,同比上年增长:65%至80%,同比上年增长3,551.21万元至4,351.21万元。",94000000.0,72.5,"本报告期内,公司深耕分析色谱与工业纯化两大核心领域,以技术创新为驱动,持续深化产品性能优化与核心技术自主研发。在此基础上,公司把握国产替代战略窗口期,一方面积极开拓增量客户项目,扩大市场覆盖边界;另一方面稳步推进存量客户已导入项目的复购转化,深化客户合作粘性。双轮驱动下,公司经营规模实现进一步扩张,盈利能力保持稳定向上态势。",预增,54487900.0,2025-10-16
108,688758,赛分科技,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:8,100万元至8,900万元,同比上年增长:50%至65%,同比上年增长2,699.34万元至3,499.34万元。",85000000.0,57.5,"本报告期内,公司深耕分析色谱与工业纯化两大核心领域,以技术创新为驱动,持续深化产品性能优化与核心技术自主研发。在此基础上,公司把握国产替代战略窗口期,一方面积极开拓增量客户项目,扩大市场覆盖边界;另一方面稳步推进存量客户已导入项目的复购转化,深化客户合作粘性。双轮驱动下,公司经营规模实现进一步扩张,盈利能力保持稳定向上态势。",预增,54006600.0,2025-10-16
109,688758,赛分科技,营业收入,"预计2025年1-9月营业收入:29,500万元至31,700万元,同比上年增长:35%至45%,同比上年增长7,646.74万元至9,846.74万元。",306000000.0,40.0,"本报告期内,公司深耕分析色谱与工业纯化两大核心领域,以技术创新为驱动,持续深化产品性能优化与核心技术自主研发。在此基础上,公司把握国产替代战略窗口期,一方面积极开拓增量客户项目,扩大市场覆盖边界;另一方面稳步推进存量客户已导入项目的复购转化,深化客户合作粘性。双轮驱动下,公司经营规模实现进一步扩张,盈利能力保持稳定向上态势。",略增,218532600.0,2025-10-16
110,688591,泰凌微,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利约:14,000万元,同比上年增长:118%左右,同比上年增长7,573万元。",140000000.0,118.0,"本报告期内,受公司前期在端侧AI产品和海外客户布局的持续投入,以及新产品超预期出货的综合影响,各产品线收入均有显著增加,其中多模和音频产品线增幅明显。公司海外业务继续快速扩张,境外收入持续增长。前三季度,营业收入约为7.66亿元,收入同比增幅约30%;实现归属于母公司所有者的净利润约为1.4亿元,净利润的增速为118%;净利率预计为18.3%,较2024年同期10.94%和2024年全年11.54%,均有显著提高。以上业绩变化主要受以下三方面原因影响:1、新品增速明显,端侧AI产品在客户侧实现爆发增长在新产品方面,本公司陆续推出多款新产品并实现量产出货。公司新推出的端侧AI芯片凭借卓越性能与创新特性,迅速赢得了客户的高度认可和青睐,并进入规模量产阶段,三季度继续保持高速增长;公司的多模Matter芯片在海外智能家居领域开始了批量出货;公司在国内首家推出的通过蓝牙6.0认证的支持高精度定位等新功能的芯片,已在全球一线客户率先进入大批量生产;公司新推出的WiFi6.0多模芯片也实现了批量出货。音频产品线方面,新的头部客户已开始实现大批量出货,原有客户的出货量也持续增长,带动音频业务整体销售较去年同期实现高速增长。2、研发投入继续加大,在客户侧不断完成产品导入,积累业绩增长势能2025年前三季度,公司已投入研发费用1.86亿元,其中三季度单季度研发投入增加至0.69亿元,同比增加38.96%,环比增加19.04%。其中,星闪项目已经完成流片回片,测试顺利,并在积极推进认证和前期推广。在游戏领域,真无线8K产品达到全球领先水平的技术指标,已经在多个全球头部客户进行产品导入和开发,预计将在短期内陆续量产出货。公司在WiFi领域产品研发进展顺利,并不断引进资深人才加快相关研发团队建设,加快公司新产品推出速度。同时,公司推进端侧AI芯片、音频芯片和多模物联网芯片持续迭代,进一步提升产品性价比。3、销售规模效应已经形成,成本持续优化提升了产品竞争力公司在国内外头部客户中,已经成为主流供应商。随着低功耗物联网行业的整体增长,公司总体收入增长明显。同时受益于高毛利产品销售占比提升、以及公司通过技术演进带来的产品成本的进一步降低,公司毛利率提升到了较高水平,使公司在持续提升研发投入及保障海外市场拓展投入的同时,实现了净利率的快速提升。",预增,64271300.0,2025-10-16
111,688591,泰凌微,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利约:12,900万元,同比上年增长:111%左右,同比上年增长6,774万元。",129000000.0,111.0,"本报告期内,受公司前期在端侧AI产品和海外客户布局的持续投入,以及新产品超预期出货的综合影响,各产品线收入均有显著增加,其中多模和音频产品线增幅明显。公司海外业务继续快速扩张,境外收入持续增长。前三季度,营业收入约为7.66亿元,收入同比增幅约30%;实现归属于母公司所有者的净利润约为1.4亿元,净利润的增速为118%;净利率预计为18.3%,较2024年同期10.94%和2024年全年11.54%,均有显著提高。以上业绩变化主要受以下三方面原因影响:1、新品增速明显,端侧AI产品在客户侧实现爆发增长在新产品方面,本公司陆续推出多款新产品并实现量产出货。公司新推出的端侧AI芯片凭借卓越性能与创新特性,迅速赢得了客户的高度认可和青睐,并进入规模量产阶段,三季度继续保持高速增长;公司的多模Matter芯片在海外智能家居领域开始了批量出货;公司在国内首家推出的通过蓝牙6.0认证的支持高精度定位等新功能的芯片,已在全球一线客户率先进入大批量生产;公司新推出的WiFi6.0多模芯片也实现了批量出货。音频产品线方面,新的头部客户已开始实现大批量出货,原有客户的出货量也持续增长,带动音频业务整体销售较去年同期实现高速增长。2、研发投入继续加大,在客户侧不断完成产品导入,积累业绩增长势能2025年前三季度,公司已投入研发费用1.86亿元,其中三季度单季度研发投入增加至0.69亿元,同比增加38.96%,环比增加19.04%。其中,星闪项目已经完成流片回片,测试顺利,并在积极推进认证和前期推广。在游戏领域,真无线8K产品达到全球领先水平的技术指标,已经在多个全球头部客户进行产品导入和开发,预计将在短期内陆续量产出货。公司在WiFi领域产品研发进展顺利,并不断引进资深人才加快相关研发团队建设,加快公司新产品推出速度。同时,公司推进端侧AI芯片、音频芯片和多模物联网芯片持续迭代,进一步提升产品性价比。3、销售规模效应已经形成,成本持续优化提升了产品竞争力公司在国内外头部客户中,已经成为主流供应商。随着低功耗物联网行业的整体增长,公司总体收入增长明显。同时受益于高毛利产品销售占比提升、以及公司通过技术演进带来的产品成本的进一步降低,公司毛利率提升到了较高水平,使公司在持续提升研发投入及保障海外市场拓展投入的同时,实现了净利率的快速提升。",预增,61256800.0,2025-10-16
112,688591,泰凌微,营业收入,"预计2025年1-9月营业收入约:76,600万元,同比上年增长:30%左右,同比上年增长17,900万元左右。",766000000.0,30.0,"本报告期内,受公司前期在端侧AI产品和海外客户布局的持续投入,以及新产品超预期出货的综合影响,各产品线收入均有显著增加,其中多模和音频产品线增幅明显。公司海外业务继续快速扩张,境外收入持续增长。前三季度,营业收入约为7.66亿元,收入同比增幅约30%;实现归属于母公司所有者的净利润约为1.4亿元,净利润的增速为118%;净利率预计为18.3%,较2024年同期10.94%和2024年全年11.54%,均有显著提高。以上业绩变化主要受以下三方面原因影响:1、新品增速明显,端侧AI产品在客户侧实现爆发增长在新产品方面,本公司陆续推出多款新产品并实现量产出货。公司新推出的端侧AI芯片凭借卓越性能与创新特性,迅速赢得了客户的高度认可和青睐,并进入规模量产阶段,三季度继续保持高速增长;公司的多模Matter芯片在海外智能家居领域开始了批量出货;公司在国内首家推出的通过蓝牙6.0认证的支持高精度定位等新功能的芯片,已在全球一线客户率先进入大批量生产;公司新推出的WiFi6.0多模芯片也实现了批量出货。音频产品线方面,新的头部客户已开始实现大批量出货,原有客户的出货量也持续增长,带动音频业务整体销售较去年同期实现高速增长。2、研发投入继续加大,在客户侧不断完成产品导入,积累业绩增长势能2025年前三季度,公司已投入研发费用1.86亿元,其中三季度单季度研发投入增加至0.69亿元,同比增加38.96%,环比增加19.04%。其中,星闪项目已经完成流片回片,测试顺利,并在积极推进认证和前期推广。在游戏领域,真无线8K产品达到全球领先水平的技术指标,已经在多个全球头部客户进行产品导入和开发,预计将在短期内陆续量产出货。公司在WiFi领域产品研发进展顺利,并不断引进资深人才加快相关研发团队建设,加快公司新产品推出速度。同时,公司推进端侧AI芯片、音频芯片和多模物联网芯片持续迭代,进一步提升产品性价比。3、销售规模效应已经形成,成本持续优化提升了产品竞争力公司在国内外头部客户中,已经成为主流供应商。随着低功耗物联网行业的整体增长,公司总体收入增长明显。同时受益于高毛利产品销售占比提升、以及公司通过技术演进带来的产品成本的进一步降低,公司毛利率提升到了较高水平,使公司在持续提升研发投入及保障海外市场拓展投入的同时,实现了净利率的快速提升。",略增,587000000.0,2025-10-16
113,688089,ST嘉必优,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利约:12,900万元,同比上年增长:53.77%。",129000000.0,53.77,"报告期内公司营业收入增加主要系国内客户ARA和藻油DHA产品销量增加所致;利润增加主要系营业收入增加,同时公司生产效率提升,叠加产品结构和客户结构优化,提升了公司的盈利能力。",预增,83890200.0,2025-10-16
114,688089,ST嘉必优,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利约:11,500万元,同比上年增长:75.41%。",115000000.0,75.41,"报告期内公司营业收入增加主要系国内客户ARA和藻油DHA产品销量增加所致;利润增加主要系营业收入增加,同时公司生产效率提升,叠加产品结构和客户结构优化,提升了公司的盈利能力。",预增,65562100.0,2025-10-16
115,688089,ST嘉必优,营业收入,"预计2025年1-9月营业收入约:42,800万元,同比上年增长:10.55%。",428000000.0,10.55,"报告期内公司营业收入增加主要系国内客户ARA和藻油DHA产品销量增加所致;利润增加主要系营业收入增加,同时公司生产效率提升,叠加产品结构和客户结构优化,提升了公司的盈利能力。",略增,387147900.0,2025-10-16
116,603026,石大胜华,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润亏损:4,900万元至7,500万元,同比上年下降:534.97%至765.77%,同比上年降低6,026.51万元至8,626.51万元。",-62000000.0,-650.37,"本报告期归属于上市公司股东的净利润较上年同期减少,主要是市场竞争激烈,公司部分产品价格同比下降,为应对行业竞争,公司加大了市场投入及研发力度,期间费用同比增加,营业利润减少。",首亏,11265100.0,2025-10-16
117,603026,石大胜华,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润亏损:5,300万元至7,900万元,同比上年下降:2177.13%至3196.1%,同比上年降低5,555.16万元至8,155.16万元。",-66000000.0,-2686.615,"本报告期归属于上市公司股东的净利润较上年同期减少,主要是市场竞争激烈,公司部分产品价格同比下降,为应对行业竞争,公司加大了市场投入及研发力度,期间费用同比增加,营业利润减少。",首亏,2551600.0,2025-10-16
118,300620,光库科技,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:10,972万元至12,089万元,同比上年增长:97%至117%。",115305000.0,107.0,"1、报告期内公司通过技术创新、推出新产品、积极开发国内外新客户,营业收入实现稳步增长。报告期内归属于上市公司股东的净利润较上年同期大幅增长,主要是报告期内公司营业收入增长带动了净利润的增长,同时加强费用管控、降本增效所致。2、报告期内,预计非经常性损益对净利润的影响金额约为3,057万元。",预增,55810000.0,2025-10-16
119,300620,光库科技,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:8,027万元至8,920万元,同比上年增长:80%至100%。",84735000.0,90.0,"1、报告期内公司通过技术创新、推出新产品、积极开发国内外新客户,营业收入实现稳步增长。报告期内归属于上市公司股东的净利润较上年同期大幅增长,主要是报告期内公司营业收入增长带动了净利润的增长,同时加强费用管控、降本增效所致。2、报告期内,预计非经常性损益对净利润的影响金额约为3,057万元。",预增,44670000.0,2025-10-16
120,002592,ST八菱,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:8,500万元至12,700万元,同比上年增长:66.23%至148.37%。",106000000.0,107.3,"本报告期,公司业绩增长的主要原因系公司投资收益增加而股份支付费用减少所致,其次系由于2025年1至9月汽车市场整体延续良好态势,汽车产销量增加,公司营业收入有所增长。",预增,51133700.0,2025-10-16
121,002592,ST八菱,每股收益,预计2025年1-9月每股收益盈利:0.3元至0.45元。,0.375,,"本报告期,公司业绩增长的主要原因系公司投资收益增加而股份支付费用减少所致,其次系由于2025年1至9月汽车市场整体延续良好态势,汽车产销量增加,公司营业收入有所增长。",预增,0.19,2025-10-16
122,002592,ST八菱,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:7,800万元至11,600万元,同比上年增长:90.01%至182.58%。",97000000.0,136.295,"本报告期,公司业绩增长的主要原因系公司投资收益增加而股份支付费用减少所致,其次系由于2025年1至9月汽车市场整体延续良好态势,汽车产销量增加,公司营业收入有所增长。",预增,41049900.0,2025-10-16
123,002488,金固股份,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:4,000万元至6,000万元,同比上年增长:23.57%至85.35%。",50000000.0,54.46,"报告期内公司业绩增长主要是因为:公司阿凡达低碳车轮业务实现持续增长,随着公司新建阿凡达低碳车轮生产基地的投产,产能逐步释放,汽车零部件业务保持稳定增长。公司也在持续加大研发和创新力度,在阿凡达铌微合金等新材料横向应用方面,重点开拓具身智能、电动交通等领域,未来将推动公司形成新材料产品矩阵,提升公司在高端制造领域的综合竞争力。",预增,32370500.0,2025-10-16
124,002488,金固股份,每股收益,预计2025年1-9月每股收益盈利:0.04元至0.06元。,0.05,,"报告期内公司业绩增长主要是因为:公司阿凡达低碳车轮业务实现持续增长,随着公司新建阿凡达低碳车轮生产基地的投产,产能逐步释放,汽车零部件业务保持稳定增长。公司也在持续加大研发和创新力度,在阿凡达铌微合金等新材料横向应用方面,重点开拓具身智能、电动交通等领域,未来将推动公司形成新材料产品矩阵,提升公司在高端制造领域的综合竞争力。",预增,0.03,2025-10-16
125,002488,金固股份,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:3,400万元至5,400万元,同比上年增长:34.39%至113.45%。",44000000.0,73.92,"报告期内公司业绩增长主要是因为:公司阿凡达低碳车轮业务实现持续增长,随着公司新建阿凡达低碳车轮生产基地的投产,产能逐步释放,汽车零部件业务保持稳定增长。公司也在持续加大研发和创新力度,在阿凡达铌微合金等新材料横向应用方面,重点开拓具身智能、电动交通等领域,未来将推动公司形成新材料产品矩阵,提升公司在高端制造领域的综合竞争力。",预增,25299000.0,2025-10-16
126,002290,禾盛新材,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:13,730.69万元至15,447.02万元,同比上年增长:60%至80%。",145888550.0,70.0,"2025年前三季度公司预计归属上市公司股东净利润上升的原因:公司加强供应链管理,带动公司本期产品毛利率较上年同期增长。",预增,85816800.0,2025-10-16
127,002290,禾盛新材,每股收益,预计2025年1-9月每股收益盈利:0.55元至0.62元。,0.585,,"2025年前三季度公司预计归属上市公司股东净利润上升的原因:公司加强供应链管理,带动公司本期产品毛利率较上年同期增长。",预增,0.35,2025-10-16
128,002290,禾盛新材,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:13,706.68万元至15,423.01万元,同比上年增长:59.53%至79.5%。",145648450.0,69.515,"2025年前三季度公司预计归属上市公司股东净利润上升的原因:公司加强供应链管理,带动公司本期产品毛利率较上年同期增长。",预增,85920400.0,2025-10-16
129,002284,亚太股份,归属于上市公司股东的净利润,"预计2025年1-9月归属于上市公司股东的净利润盈利:31,000万元至33,500万元,同比上年增长:97.38%至113.3%。",322500000.0,105.34,"1、报告期内,公司紧抓市场机遇,积极开拓新市场,优化产品结构,实现销售收入较大幅度的增长,营业收入同比增长约32%,另一方面公司通过持续推动精细化管理,实现降本增效,进一步提升了运营效率和盈利能力。2、报告期内,公司非经常性损益金额3,850万元左右,主要为公司收到的政府补助及理财收益。",预增,157057500.0,2025-10-16
130,002284,亚太股份,每股收益,预计2025年1-9月每股收益盈利:0.419元至0.453元。,0.436,,"1、报告期内,公司紧抓市场机遇,积极开拓新市场,优化产品结构,实现销售收入较大幅度的增长,营业收入同比增长约32%,另一方面公司通过持续推动精细化管理,实现降本增效,进一步提升了运营效率和盈利能力。2、报告期内,公司非经常性损益金额3,850万元左右,主要为公司收到的政府补助及理财收益。",预增,0.213,2025-10-16
131,002284,亚太股份,扣除非经常性损益后的净利润,"预计2025年1-9月扣除非经常性损益后的净利润盈利:27,150万元至29,650万元,同比上年增长:95.05%至113.01%。",284000000.0,104.03,"1、报告期内,公司紧抓市场机遇,积极开拓新市场,优化产品结构,实现销售收入较大幅度的增长,营业收入同比增长约32%,另一方面公司通过持续推动精细化管理,实现降本增效,进一步提升了运营效率和盈利能力。2、报告期内,公司非经常性损益金额3,850万元左右,主要为公司收到的政府补助及理财收益。",预增,139194700.0,2025-10-16
